DateTimeUTC,DateTimeEDT,Pressure (mmHg)
8/4/2023 18:35:22.982,8/4/2023 14:35:22.982,-15.011
8/4/2023 18:35:22.990,8/4/2023 14:35:22.990,-14.995
8/4/2023 18:35:22.998,8/4/2023 14:35:22.998,-14.826
8/4/2023 18:35:23.006,8/4/2023 14:35:23.006,-14.72
8/4/2023 18:35:23.014,8/4/2023 14:35:23.014,-14.805
8/4/2023 18:35:23.022,8/4/2023 14:35:23.022,-14.952
8/4/2023 18:35:23.030,8/4/2023 14:35:23.030,-15.04
8/4/2023 18:35:23.038,8/4/2023 14:35:23.038,-15.036
8/4/2023 18:35:23.046,8/4/2023 14:35:23.046,-15.017
8/4/2023 18:35:23.054,8/4/2023 14:35:23.054,-15.037
8/4/2023 18:35:23.062,8/4/2023 14:35:23.062,-15.032
8/4/2023 18:35:23.070,8/4/2023 14:35:23.070,-14.836
8/4/2023 18:35:23.078,8/4/2023 14:35:23.078,-14.708
8/4/2023 18:35:23.086,8/4/2023 14:35:23.086,-14.934
8/4/2023 18:35:23.094,8/4/2023 14:35:23.094,-15.145
8/4/2023 18:35:23.102,8/4/2023 14:35:23.102,-15.053
8/4/2023 18:35:23.110,8/4/2023 14:35:23.110,-14.827
8/4/2023 18:35:23.118,8/4/2023 14:35:23.118,-14.834
8/4/2023 18:35:23.126,8/4/2023 14:35:23.126,-14.967
8/4/2023 18:35:23.134,8/4/2023 14:35:23.134,-14.89
8/4/2023 18:35:23.142,8/4/2023 14:35:23.142,-14.859
8/4/2023 18:35:23.150,8/4/2023 14:35:23.150,-15.005
8/4/2023 18:35:23.158,8/4/2023 14:35:23.158,-15.043
8/4/2023 18:35:23.166,8/4/2023 14:35:23.166,-15.046
8/4/2023 18:35:23.174,8/4/2023 14:35:23.174,-15.11
8/4/2023 18:35:23.182,8/4/2023 14:35:23.182,-15.054
8/4/2023 18:35:23.190,8/4/2023 14:35:23.190,-14.952
8/4/2023 18:35:23.198,8/4/2023 14:35:23.198,-14.913
8/4/2023 18:35:23.206,8/4/2023 14:35:23.206,-14.972
8/4/2023 18:35:23.214,8/4/2023 14:35:23.214,-15.074
8/4/2023 18:35:23.222,8/4/2023 14:35:23.222,-15.071
8/4/2023 18:35:23.230,8/4/2023 14:35:23.230,-14.959
8/4/2023 18:35:23.238,8/4/2023 14:35:23.238,-14.888
8/4/2023 18:35:23.246,8/4/2023 14:35:23.246,-14.949
8/4/2023 18:35:23.254,8/4/2023 14:35:23.254,-15.132
8/4/2023 18:35:23.262,8/4/2023 14:35:23.262,-15.17
8/4/2023 18:35:23.270,8/4/2023 14:35:23.270,-14.918
8/4/2023 18:35:23.278,8/4/2023 14:35:23.278,-14.822
8/4/2023 18:35:23.286,8/4/2023 14:35:23.286,-14.918
8/4/2023 18:35:23.294,8/4/2023 14:35:23.294,-14.932
8/4/2023 18:35:23.302,8/4/2023 14:35:23.302,-14.952
8/4/2023 18:35:23.310,8/4/2023 14:35:23.310,-14.885
8/4/2023 18:35:23.318,8/4/2023 14:35:23.318,-14.741
8/4/2023 18:35:23.326,8/4/2023 14:35:23.326,-14.86
8/4/2023 18:35:23.334,8/4/2023 14:35:23.334,-15.06
8/4/2023 18:35:23.342,8/4/2023 14:35:23.342,-15.115
8/4/2023 18:35:23.350,8/4/2023 14:35:23.350,-15.075
8/4/2023 18:35:23.358,8/4/2023 14:35:23.358,-15.061
8/4/2023 18:35:23.366,8/4/2023 14:35:23.366,-15.05
8/4/2023 18:35:23.374,8/4/2023 14:35:23.374,-14.903
8/4/2023 18:35:23.382,8/4/2023 14:35:23.382,-14.888
8/4/2023 18:35:23.390,8/4/2023 14:35:23.390,-14.954
8/4/2023 18:35:23.398,8/4/2023 14:35:23.398,-14.943
8/4/2023 18:35:23.406,8/4/2023 14:35:23.406,-14.972
8/4/2023 18:35:23.414,8/4/2023 14:35:23.414,-15.034
8/4/2023 18:35:23.422,8/4/2023 14:35:23.422,-15.036
8/4/2023 18:35:23.430,8/4/2023 14:35:23.430,-14.905
8/4/2023 18:35:23.438,8/4/2023 14:35:23.438,-14.904
8/4/2023 18:35:23.446,8/4/2023 14:35:23.446,-14.991
8/4/2023 18:35:23.454,8/4/2023 14:35:23.454,-14.939
8/4/2023 18:35:23.462,8/4/2023 14:35:23.462,-14.98
8/4/2023 18:35:23.470,8/4/2023 14:35:23.470,-15.083
8/4/2023 18:35:23.478,8/4/2023 14:35:23.478,-15.099
8/4/2023 18:35:23.486,8/4/2023 14:35:23.486,-15.043
8/4/2023 18:35:23.494,8/4/2023 14:35:23.494,-14.944
8/4/2023 18:35:23.502,8/4/2023 14:35:23.502,-14.883
8/4/2023 18:35:23.510,8/4/2023 14:35:23.510,-14.876
8/4/2023 18:35:23.518,8/4/2023 14:35:23.518,-14.924
8/4/2023 18:35:23.526,8/4/2023 14:35:23.526,-14.943
8/4/2023 18:35:23.534,8/4/2023 14:35:23.534,-14.822
8/4/2023 18:35:23.542,8/4/2023 14:35:23.542,-14.713
8/4/2023 18:35:23.550,8/4/2023 14:35:23.550,-14.711
8/4/2023 18:35:23.558,8/4/2023 14:35:23.558,-14.791
8/4/2023 18:35:23.566,8/4/2023 14:35:23.566,-14.904
8/4/2023 18:35:23.574,8/4/2023 14:35:23.574,-14.92
8/4/2023 18:35:23.582,8/4/2023 14:35:23.582,-14.993
8/4/2023 18:35:23.590,8/4/2023 14:35:23.590,-15.079
8/4/2023 18:35:23.598,8/4/2023 14:35:23.598,-15.008
8/4/2023 18:35:23.606,8/4/2023 14:35:23.606,-14.978
8/4/2023 18:35:23.614,8/4/2023 14:35:23.614,-15.013
8/4/2023 18:35:23.622,8/4/2023 14:35:23.622,-14.996
8/4/2023 18:35:23.630,8/4/2023 14:35:23.630,-14.945
8/4/2023 18:35:23.638,8/4/2023 14:35:23.638,-14.93
8/4/2023 18:35:23.646,8/4/2023 14:35:23.646,-14.971
8/4/2023 18:35:23.654,8/4/2023 14:35:23.654,-14.926
8/4/2023 18:35:23.662,8/4/2023 14:35:23.662,-14.847
8/4/2023 18:35:23.670,8/4/2023 14:35:23.670,-14.828
8/4/2023 18:35:23.678,8/4/2023 14:35:23.678,-14.835
8/4/2023 18:35:23.686,8/4/2023 14:35:23.686,-14.947
8/4/2023 18:35:23.694,8/4/2023 14:35:23.694,-14.997
8/4/2023 18:35:23.702,8/4/2023 14:35:23.702,-14.867
8/4/2023 18:35:23.710,8/4/2023 14:35:23.710,-14.828
8/4/2023 18:35:23.718,8/4/2023 14:35:23.718,-14.952
8/4/2023 18:35:23.726,8/4/2023 14:35:23.726,-14.996
8/4/2023 18:35:23.734,8/4/2023 14:35:23.734,-14.889
8/4/2023 18:35:23.742,8/4/2023 14:35:23.742,-14.869
8/4/2023 18:35:23.750,8/4/2023 14:35:23.750,-14.951
8/4/2023 18:35:23.758,8/4/2023 14:35:23.758,-14.976
8/4/2023 18:35:23.766,8/4/2023 14:35:23.766,-14.908
8/4/2023 18:35:23.774,8/4/2023 14:35:23.774,-14.816
8/4/2023 18:35:23.782,8/4/2023 14:35:23.782,-14.868
8/4/2023 18:35:23.790,8/4/2023 14:35:23.790,-14.994
8/4/2023 18:35:23.798,8/4/2023 14:35:23.798,-14.94
8/4/2023 18:35:23.806,8/4/2023 14:35:23.806,-14.896
8/4/2023 18:35:23.814,8/4/2023 14:35:23.814,-14.964
8/4/2023 18:35:23.822,8/4/2023 14:35:23.822,-14.961
8/4/2023 18:35:23.830,8/4/2023 14:35:23.830,-15.032
8/4/2023 18:35:23.838,8/4/2023 14:35:23.838,-15.14
8/4/2023 18:35:23.846,8/4/2023 14:35:23.846,-15.114
8/4/2023 18:35:23.854,8/4/2023 14:35:23.854,-14.983
8/4/2023 18:35:23.862,8/4/2023 14:35:23.862,-14.938
8/4/2023 18:35:23.870,8/4/2023 14:35:23.870,-15.023
8/4/2023 18:35:23.878,8/4/2023 14:35:23.878,-15.044
8/4/2023 18:35:23.886,8/4/2023 14:35:23.886,-15.056
8/4/2023 18:35:23.894,8/4/2023 14:35:23.894,-15.037
8/4/2023 18:35:23.902,8/4/2023 14:35:23.902,-14.937
8/4/2023 18:35:23.910,8/4/2023 14:35:23.910,-14.857
8/4/2023 18:35:23.918,8/4/2023 14:35:23.918,-14.814
8/4/2023 18:35:23.926,8/4/2023 14:35:23.926,-14.935
8/4/2023 18:35:23.934,8/4/2023 14:35:23.934,-15.008
8/4/2023 18:35:23.942,8/4/2023 14:35:23.942,-14.974
8/4/2023 18:35:23.950,8/4/2023 14:35:23.950,-15.014
8/4/2023 18:35:23.958,8/4/2023 14:35:23.958,-14.945
8/4/2023 18:35:23.966,8/4/2023 14:35:23.966,-14.871
8/4/2023 18:35:23.974,8/4/2023 14:35:23.974,-14.835
8/4/2023 18:35:23.982,8/4/2023 14:35:23.982,-14.928
8/4/2023 18:35:23.990,8/4/2023 14:35:23.990,-15.135
8/4/2023 18:35:23.998,8/4/2023 14:35:23.998,-15.057
8/4/2023 18:35:24.006,8/4/2023 14:35:24.006,-14.925
8/4/2023 18:35:24.014,8/4/2023 14:35:24.014,-14.989
8/4/2023 18:35:24.022,8/4/2023 14:35:24.022,-15.049
8/4/2023 18:35:24.030,8/4/2023 14:35:24.030,-15.061
8/4/2023 18:35:24.038,8/4/2023 14:35:24.038,-15.161
8/4/2023 18:35:24.046,8/4/2023 14:35:24.046,-15.132
8/4/2023 18:35:24.054,8/4/2023 14:35:24.054,-14.899
8/4/2023 18:35:24.062,8/4/2023 14:35:24.062,-14.896
8/4/2023 18:35:24.070,8/4/2023 14:35:24.070,-15.032
8/4/2023 18:35:24.078,8/4/2023 14:35:24.078,-15.002
8/4/2023 18:35:24.086,8/4/2023 14:35:24.086,-14.956
8/4/2023 18:35:24.094,8/4/2023 14:35:24.094,-15.022
8/4/2023 18:35:24.102,8/4/2023 14:35:24.102,-15.141
8/4/2023 18:35:24.110,8/4/2023 14:35:24.110,-15.124
8/4/2023 18:35:24.118,8/4/2023 14:35:24.118,-14.987
8/4/2023 18:35:24.126,8/4/2023 14:35:24.126,-14.95
8/4/2023 18:35:24.134,8/4/2023 14:35:24.134,-14.976
8/4/2023 18:35:24.142,8/4/2023 14:35:24.142,-14.957
8/4/2023 18:35:24.150,8/4/2023 14:35:24.150,-14.902
8/4/2023 18:35:24.158,8/4/2023 14:35:24.158,-14.865
8/4/2023 18:35:24.166,8/4/2023 14:35:24.166,-14.943
8/4/2023 18:35:24.174,8/4/2023 14:35:24.174,-15.095
8/4/2023 18:35:24.182,8/4/2023 14:35:24.182,-15.047
8/4/2023 18:35:24.190,8/4/2023 14:35:24.190,-14.863
8/4/2023 18:35:24.198,8/4/2023 14:35:24.198,-14.857
8/4/2023 18:35:24.206,8/4/2023 14:35:24.206,-15.037
8/4/2023 18:35:24.214,8/4/2023 14:35:24.214,-15.176
8/4/2023 18:35:24.222,8/4/2023 14:35:24.222,-15.083
8/4/2023 18:35:24.230,8/4/2023 14:35:24.230,-14.915
8/4/2023 18:35:24.238,8/4/2023 14:35:24.238,-14.88
8/4/2023 18:35:24.246,8/4/2023 14:35:24.246,-14.958
8/4/2023 18:35:24.254,8/4/2023 14:35:24.254,-14.997
8/4/2023 18:35:24.262,8/4/2023 14:35:24.262,-14.95
8/4/2023 18:35:24.270,8/4/2023 14:35:24.270,-14.993
8/4/2023 18:35:24.278,8/4/2023 14:35:24.278,-15.039
8/4/2023 18:35:24.286,8/4/2023 14:35:24.286,-14.991
8/4/2023 18:35:24.294,8/4/2023 14:35:24.294,-14.989
8/4/2023 18:35:24.302,8/4/2023 14:35:24.302,-15.008
8/4/2023 18:35:24.310,8/4/2023 14:35:24.310,-14.94
8/4/2023 18:35:24.318,8/4/2023 14:35:24.318,-14.839
8/4/2023 18:35:24.326,8/4/2023 14:35:24.326,-14.817
8/4/2023 18:35:24.334,8/4/2023 14:35:24.334,-14.887
8/4/2023 18:35:24.342,8/4/2023 14:35:24.342,-14.944
8/4/2023 18:35:24.350,8/4/2023 14:35:24.350,-14.891
8/4/2023 18:35:24.358,8/4/2023 14:35:24.358,-14.883
8/4/2023 18:35:24.366,8/4/2023 14:35:24.366,-14.956
8/4/2023 18:35:24.374,8/4/2023 14:35:24.374,-15.002
8/4/2023 18:35:24.382,8/4/2023 14:35:24.382,-14.99
8/4/2023 18:35:24.390,8/4/2023 14:35:24.390,-14.928
8/4/2023 18:35:24.398,8/4/2023 14:35:24.398,-14.869
8/4/2023 18:35:24.406,8/4/2023 14:35:24.406,-14.906
8/4/2023 18:35:24.414,8/4/2023 14:35:24.414,-15.032
8/4/2023 18:35:24.422,8/4/2023 14:35:24.422,-15.01
8/4/2023 18:35:24.430,8/4/2023 14:35:24.430,-14.892
8/4/2023 18:35:24.438,8/4/2023 14:35:24.438,-14.902
8/4/2023 18:35:24.446,8/4/2023 14:35:24.446,-14.952
8/4/2023 18:35:24.454,8/4/2023 14:35:24.454,-14.949
8/4/2023 18:35:24.462,8/4/2023 14:35:24.462,-14.965
8/4/2023 18:35:24.470,8/4/2023 14:35:24.470,-15.008
8/4/2023 18:35:24.478,8/4/2023 14:35:24.478,-15.006
8/4/2023 18:35:24.486,8/4/2023 14:35:24.486,-15.014
8/4/2023 18:35:24.494,8/4/2023 14:35:24.494,-15.174
8/4/2023 18:35:24.502,8/4/2023 14:35:24.502,-15.273
8/4/2023 18:35:24.510,8/4/2023 14:35:24.510,-15.114
8/4/2023 18:35:24.518,8/4/2023 14:35:24.518,-14.955
8/4/2023 18:35:24.526,8/4/2023 14:35:24.526,-14.959
8/4/2023 18:35:24.534,8/4/2023 14:35:24.534,-14.993
8/4/2023 18:35:24.542,8/4/2023 14:35:24.542,-14.906
8/4/2023 18:35:24.550,8/4/2023 14:35:24.550,-14.822
8/4/2023 18:35:24.558,8/4/2023 14:35:24.558,-14.84
8/4/2023 18:35:24.566,8/4/2023 14:35:24.566,-14.81
8/4/2023 18:35:24.574,8/4/2023 14:35:24.574,-14.824
8/4/2023 18:35:24.582,8/4/2023 14:35:24.582,-14.926
8/4/2023 18:35:24.590,8/4/2023 14:35:24.590,-14.977
8/4/2023 18:35:24.598,8/4/2023 14:35:24.598,-15.074
8/4/2023 18:35:24.606,8/4/2023 14:35:24.606,-15.122
8/4/2023 18:35:24.614,8/4/2023 14:35:24.614,-14.979
8/4/2023 18:35:24.622,8/4/2023 14:35:24.622,-14.823
8/4/2023 18:35:24.630,8/4/2023 14:35:24.630,-14.917
8/4/2023 18:35:24.638,8/4/2023 14:35:24.638,-15.124
8/4/2023 18:35:24.646,8/4/2023 14:35:24.646,-15.04
8/4/2023 18:35:24.654,8/4/2023 14:35:24.654,-14.923
8/4/2023 18:35:24.662,8/4/2023 14:35:24.662,-15.027
8/4/2023 18:35:24.670,8/4/2023 14:35:24.670,-15.008
8/4/2023 18:35:24.678,8/4/2023 14:35:24.678,-14.926
8/4/2023 18:35:24.686,8/4/2023 14:35:24.686,-14.946
8/4/2023 18:35:24.694,8/4/2023 14:35:24.694,-14.818
8/4/2023 18:35:24.702,8/4/2023 14:35:24.702,-14.78
8/4/2023 18:35:24.710,8/4/2023 14:35:24.710,-14.888
8/4/2023 18:35:24.718,8/4/2023 14:35:24.718,-14.858
8/4/2023 18:35:24.726,8/4/2023 14:35:24.726,-14.934
8/4/2023 18:35:24.734,8/4/2023 14:35:24.734,-14.977
8/4/2023 18:35:24.742,8/4/2023 14:35:24.742,-14.941
8/4/2023 18:35:24.750,8/4/2023 14:35:24.750,-15.045
8/4/2023 18:35:24.758,8/4/2023 14:35:24.758,-15.085
8/4/2023 18:35:24.766,8/4/2023 14:35:24.766,-15.061
8/4/2023 18:35:24.774,8/4/2023 14:35:24.774,-15.011
8/4/2023 18:35:24.782,8/4/2023 14:35:24.782,-14.988
8/4/2023 18:35:24.790,8/4/2023 14:35:24.790,-15.104
8/4/2023 18:35:24.798,8/4/2023 14:35:24.798,-15.069
8/4/2023 18:35:24.806,8/4/2023 14:35:24.806,-14.949
8/4/2023 18:35:24.814,8/4/2023 14:35:24.814,-15.045
8/4/2023 18:35:24.822,8/4/2023 14:35:24.822,-15.107
8/4/2023 18:35:24.830,8/4/2023 14:35:24.830,-15.051
8/4/2023 18:35:24.838,8/4/2023 14:35:24.838,-14.983
8/4/2023 18:35:24.846,8/4/2023 14:35:24.846,-14.903
8/4/2023 18:35:24.854,8/4/2023 14:35:24.854,-14.881
8/4/2023 18:35:24.862,8/4/2023 14:35:24.862,-14.862
8/4/2023 18:35:24.870,8/4/2023 14:35:24.870,-14.819
8/4/2023 18:35:24.878,8/4/2023 14:35:24.878,-14.842
8/4/2023 18:35:24.886,8/4/2023 14:35:24.886,-14.926
8/4/2023 18:35:24.894,8/4/2023 14:35:24.894,-14.965
8/4/2023 18:35:24.902,8/4/2023 14:35:24.902,-14.916
8/4/2023 18:35:24.910,8/4/2023 14:35:24.910,-14.939
8/4/2023 18:35:24.918,8/4/2023 14:35:24.918,-15.046
8/4/2023 18:35:24.926,8/4/2023 14:35:24.926,-15.013
8/4/2023 18:35:24.934,8/4/2023 14:35:24.934,-14.88
8/4/2023 18:35:24.942,8/4/2023 14:35:24.942,-14.785
8/4/2023 18:35:24.950,8/4/2023 14:35:24.950,-14.87
8/4/2023 18:35:24.958,8/4/2023 14:35:24.958,-15.083
8/4/2023 18:35:24.966,8/4/2023 14:35:24.966,-15.107
8/4/2023 18:35:24.974,8/4/2023 14:35:24.974,-14.956
8/4/2023 18:35:24.982,8/4/2023 14:35:24.982,-14.902
8/4/2023 18:35:24.990,8/4/2023 14:35:24.990,-15.024
8/4/2023 18:35:24.998,8/4/2023 14:35:24.998,-15.086
8/4/2023 18:35:25.006,8/4/2023 14:35:25.006,-15.097
8/4/2023 18:35:25.014,8/4/2023 14:35:25.014,-15.213
8/4/2023 18:35:25.022,8/4/2023 14:35:25.022,-15.271
8/4/2023 18:35:25.030,8/4/2023 14:35:25.030,-15.148
8/4/2023 18:35:25.038,8/4/2023 14:35:25.038,-15.034
8/4/2023 18:35:25.046,8/4/2023 14:35:25.046,-15.004
8/4/2023 18:35:25.054,8/4/2023 14:35:25.054,-14.885
8/4/2023 18:35:25.062,8/4/2023 14:35:25.062,-14.847
8/4/2023 18:35:25.070,8/4/2023 14:35:25.070,-15.028
8/4/2023 18:35:25.078,8/4/2023 14:35:25.078,-15.084
8/4/2023 18:35:25.086,8/4/2023 14:35:25.086,-15.024
8/4/2023 18:35:25.094,8/4/2023 14:35:25.094,-15.075
8/4/2023 18:35:25.102,8/4/2023 14:35:25.102,-15.089
8/4/2023 18:35:25.110,8/4/2023 14:35:25.110,-15.02
8/4/2023 18:35:25.118,8/4/2023 14:35:25.118,-14.962
8/4/2023 18:35:25.126,8/4/2023 14:35:25.126,-14.897
8/4/2023 18:35:25.134,8/4/2023 14:35:25.134,-14.873
8/4/2023 18:35:25.142,8/4/2023 14:35:25.142,-14.933
8/4/2023 18:35:25.150,8/4/2023 14:35:25.150,-14.93
8/4/2023 18:35:25.158,8/4/2023 14:35:25.158,-14.853
8/4/2023 18:35:25.166,8/4/2023 14:35:25.166,-14.873
8/4/2023 18:35:25.174,8/4/2023 14:35:25.174,-14.879
8/4/2023 18:35:25.182,8/4/2023 14:35:25.182,-14.812
8/4/2023 18:35:25.190,8/4/2023 14:35:25.190,-14.794
8/4/2023 18:35:25.198,8/4/2023 14:35:25.198,-14.834
8/4/2023 18:35:25.206,8/4/2023 14:35:25.206,-14.932
8/4/2023 18:35:25.214,8/4/2023 14:35:25.214,-14.967
8/4/2023 18:35:25.222,8/4/2023 14:35:25.222,-14.992
8/4/2023 18:35:25.230,8/4/2023 14:35:25.230,-15.084
8/4/2023 18:35:25.238,8/4/2023 14:35:25.238,-15.1
8/4/2023 18:35:25.246,8/4/2023 14:35:25.246,-15.051
8/4/2023 18:35:25.254,8/4/2023 14:35:25.254,-14.998
8/4/2023 18:35:25.262,8/4/2023 14:35:25.262,-14.965
8/4/2023 18:35:25.270,8/4/2023 14:35:25.270,-15.051
8/4/2023 18:35:25.278,8/4/2023 14:35:25.278,-15.158
8/4/2023 18:35:25.286,8/4/2023 14:35:25.286,-15.077
8/4/2023 18:35:25.294,8/4/2023 14:35:25.294,-15.024
8/4/2023 18:35:25.302,8/4/2023 14:35:25.302,-15.081
8/4/2023 18:35:25.310,8/4/2023 14:35:25.310,-15.027
8/4/2023 18:35:25.318,8/4/2023 14:35:25.318,-14.965
8/4/2023 18:35:25.326,8/4/2023 14:35:25.326,-14.919
8/4/2023 18:35:25.334,8/4/2023 14:35:25.334,-14.946
8/4/2023 18:35:25.342,8/4/2023 14:35:25.342,-15.084
8/4/2023 18:35:25.350,8/4/2023 14:35:25.350,-15.027
8/4/2023 18:35:25.358,8/4/2023 14:35:25.358,-14.82
8/4/2023 18:35:25.366,8/4/2023 14:35:25.366,-14.738
8/4/2023 18:35:25.374,8/4/2023 14:35:25.374,-14.713
8/4/2023 18:35:25.382,8/4/2023 14:35:25.382,-14.709
8/4/2023 18:35:25.390,8/4/2023 14:35:25.390,-14.934
8/4/2023 18:35:25.398,8/4/2023 14:35:25.398,-15.079
8/4/2023 18:35:25.406,8/4/2023 14:35:25.406,-14.971
8/4/2023 18:35:25.414,8/4/2023 14:35:25.414,-14.987
8/4/2023 18:35:25.422,8/4/2023 14:35:25.422,-15.103
8/4/2023 18:35:25.430,8/4/2023 14:35:25.430,-15.241
8/4/2023 18:35:25.438,8/4/2023 14:35:25.438,-15.352
8/4/2023 18:35:25.446,8/4/2023 14:35:25.446,-15.34
8/4/2023 18:35:25.454,8/4/2023 14:35:25.454,-15.138
8/4/2023 18:35:25.462,8/4/2023 14:35:25.462,-14.903
8/4/2023 18:35:25.470,8/4/2023 14:35:25.470,-14.958
8/4/2023 18:35:25.478,8/4/2023 14:35:25.478,-15.057
8/4/2023 18:35:25.486,8/4/2023 14:35:25.486,-14.983
8/4/2023 18:35:25.494,8/4/2023 14:35:25.494,-14.964
8/4/2023 18:35:25.502,8/4/2023 14:35:25.502,-15.002
8/4/2023 18:35:25.510,8/4/2023 14:35:25.510,-14.981
8/4/2023 18:35:25.518,8/4/2023 14:35:25.518,-15.016
8/4/2023 18:35:25.526,8/4/2023 14:35:25.526,-15.051
8/4/2023 18:35:25.534,8/4/2023 14:35:25.534,-15.008
8/4/2023 18:35:25.542,8/4/2023 14:35:25.542,-15.003
8/4/2023 18:35:25.550,8/4/2023 14:35:25.550,-14.976
8/4/2023 18:35:25.558,8/4/2023 14:35:25.558,-14.955
8/4/2023 18:35:25.566,8/4/2023 14:35:25.566,-15.008
8/4/2023 18:35:25.574,8/4/2023 14:35:25.574,-15.056
8/4/2023 18:35:25.582,8/4/2023 14:35:25.582,-15.05
8/4/2023 18:35:25.590,8/4/2023 14:35:25.590,-14.956
8/4/2023 18:35:25.598,8/4/2023 14:35:25.598,-14.97
8/4/2023 18:35:25.606,8/4/2023 14:35:25.606,-15.062
8/4/2023 18:35:25.614,8/4/2023 14:35:25.614,-15.012
8/4/2023 18:35:25.622,8/4/2023 14:35:25.622,-14.969
8/4/2023 18:35:25.630,8/4/2023 14:35:25.630,-14.94
8/4/2023 18:35:25.638,8/4/2023 14:35:25.638,-14.909
8/4/2023 18:35:25.646,8/4/2023 14:35:25.646,-14.932
8/4/2023 18:35:25.654,8/4/2023 14:35:25.654,-15.008
8/4/2023 18:35:25.662,8/4/2023 14:35:25.662,-14.982
8/4/2023 18:35:25.670,8/4/2023 14:35:25.670,-14.869
8/4/2023 18:35:25.678,8/4/2023 14:35:25.678,-14.988
8/4/2023 18:35:25.686,8/4/2023 14:35:25.686,-15.075
8/4/2023 18:35:25.694,8/4/2023 14:35:25.694,-15.048
8/4/2023 18:35:25.702,8/4/2023 14:35:25.702,-15.101
8/4/2023 18:35:25.710,8/4/2023 14:35:25.710,-15.024
8/4/2023 18:35:25.718,8/4/2023 14:35:25.718,-14.943
8/4/2023 18:35:25.726,8/4/2023 14:35:25.726,-14.959
8/4/2023 18:35:25.734,8/4/2023 14:35:25.734,-14.954
8/4/2023 18:35:25.742,8/4/2023 14:35:25.742,-14.978
8/4/2023 18:35:25.750,8/4/2023 14:35:25.750,-15.035
8/4/2023 18:35:25.758,8/4/2023 14:35:25.758,-15.014
8/4/2023 18:35:25.766,8/4/2023 14:35:25.766,-14.949
8/4/2023 18:35:25.774,8/4/2023 14:35:25.774,-14.914
8/4/2023 18:35:25.782,8/4/2023 14:35:25.782,-14.962
8/4/2023 18:35:25.790,8/4/2023 14:35:25.790,-15.073
8/4/2023 18:35:25.798,8/4/2023 14:35:25.798,-15.055
8/4/2023 18:35:25.806,8/4/2023 14:35:25.806,-14.946
8/4/2023 18:35:25.814,8/4/2023 14:35:25.814,-14.955
8/4/2023 18:35:25.822,8/4/2023 14:35:25.822,-15.074
8/4/2023 18:35:25.830,8/4/2023 14:35:25.830,-15.06
8/4/2023 18:35:25.838,8/4/2023 14:35:25.838,-14.918
8/4/2023 18:35:25.846,8/4/2023 14:35:25.846,-14.923
8/4/2023 18:35:25.854,8/4/2023 14:35:25.854,-15.041
8/4/2023 18:35:25.862,8/4/2023 14:35:25.862,-15.01
8/4/2023 18:35:25.870,8/4/2023 14:35:25.870,-14.996
8/4/2023 18:35:25.878,8/4/2023 14:35:25.878,-15.093
8/4/2023 18:35:25.886,8/4/2023 14:35:25.886,-15.045
8/4/2023 18:35:25.894,8/4/2023 14:35:25.894,-14.991
8/4/2023 18:35:25.902,8/4/2023 14:35:25.902,-14.997
8/4/2023 18:35:25.910,8/4/2023 14:35:25.910,-14.94
8/4/2023 18:35:25.918,8/4/2023 14:35:25.918,-14.952
8/4/2023 18:35:25.926,8/4/2023 14:35:25.926,-15.029
8/4/2023 18:35:25.934,8/4/2023 14:35:25.934,-14.976
8/4/2023 18:35:25.942,8/4/2023 14:35:25.942,-14.856
8/4/2023 18:35:25.950,8/4/2023 14:35:25.950,-14.87
8/4/2023 18:35:25.958,8/4/2023 14:35:25.958,-14.983
8/4/2023 18:35:25.966,8/4/2023 14:35:25.966,-14.978
8/4/2023 18:35:25.974,8/4/2023 14:35:25.974,-14.887
8/4/2023 18:35:25.982,8/4/2023 14:35:25.982,-14.886
8/4/2023 18:35:25.990,8/4/2023 14:35:25.990,-14.981
8/4/2023 18:35:25.998,8/4/2023 14:35:25.998,-15.068
8/4/2023 18:35:26.006,8/4/2023 14:35:26.006,-15.035
8/4/2023 18:35:26.014,8/4/2023 14:35:26.014,-14.961
8/4/2023 18:35:26.022,8/4/2023 14:35:26.022,-14.935
8/4/2023 18:35:26.030,8/4/2023 14:35:26.030,-14.983
8/4/2023 18:35:26.038,8/4/2023 14:35:26.038,-15.047
8/4/2023 18:35:26.046,8/4/2023 14:35:26.046,-15.092
8/4/2023 18:35:26.054,8/4/2023 14:35:26.054,-15.067
8/4/2023 18:35:26.062,8/4/2023 14:35:26.062,-14.974
8/4/2023 18:35:26.070,8/4/2023 14:35:26.070,-14.886
8/4/2023 18:35:26.078,8/4/2023 14:35:26.078,-14.837
8/4/2023 18:35:26.086,8/4/2023 14:35:26.086,-14.96
8/4/2023 18:35:26.094,8/4/2023 14:35:26.094,-15.132
8/4/2023 18:35:26.102,8/4/2023 14:35:26.102,-15.17
8/4/2023 18:35:26.110,8/4/2023 14:35:26.110,-15.083
8/4/2023 18:35:26.118,8/4/2023 14:35:26.118,-14.943
8/4/2023 18:35:26.126,8/4/2023 14:35:26.126,-14.873
8/4/2023 18:35:26.134,8/4/2023 14:35:26.134,-14.903
8/4/2023 18:35:26.142,8/4/2023 14:35:26.142,-14.926
8/4/2023 18:35:26.150,8/4/2023 14:35:26.150,-14.889
8/4/2023 18:35:26.158,8/4/2023 14:35:26.158,-14.911
8/4/2023 18:35:26.166,8/4/2023 14:35:26.166,-14.975
